index;Bellinzona;Blenio;Leventina;Locarno;Lugano;Mendrisio;Riviera;Vallemaggia;TI
0;7659.734768152;842.382926112;1317.705270776;8549.090778344;21540.487606168;7508.079001072;1498.2158978;828.962010384;49744.65813784
1;4766.0459321232;524.1481382592;819.9035652816;5319.4216981104;13402.9384095888;4671.6825665952;932.22102348;515.7973659744;30952.158624144
2;2893.6698399271;318.23269874759995;497.7984375923;3229.6478785337;8137.495776283899;2836.3778144805997;565.9911587524999;313.1625885882;18792.376147207
3;1531.9406215965;168.475888854;263.5399648545;1709.8110884355;4308.0797144685;1501.609593549;299.64194103750003;165.791716803;9948.890505405001
4;851.0823444651;93.5981802756;146.4118177863;949.8997606197;2393.3894903259;834.2316897486;166.46857070250002;92.1069661842;5527.188806667
5;851.0823444651;93.5981802756;146.4118177863;949.8997606197;2393.3894903259;834.2316897486;166.46857070250002;92.1069661842;5527.188806667
6;1531.9406215965;168.475888854;263.5399648545;1709.8110884355;4308.0797144685;1501.609593549;299.64194103750003;165.791716803;9948.890505405001
7;3404.3167137926002;374.39132836560003;585.6450925438;3799.5849080122002;9573.5223477734;3336.9143456636;665.871805765;368.4264941892;22108.672982342
8;5276.6928059887005;580.3067678772001;907.7502202331001;5889.3587275889;14838.964981078301;5172.2190977782;1032.1016704925;571.0612715754;34268.455459279
9;6638.441020421;730.065666876;1142.0119608730001;7409.216719387;18668.434463189;6507.005938706;1298.4546037750001;718.434199182;43112.06446757
10;7149.056234117;786.220814652;1229.853169321;7979.118412699;20104.372000853;7007.511436562;1398.329058175;773.694678414;46428.15569189
11;7489.52969692;823.6645435199999;1288.42486796;8359.12354724;21061.84176028;7341.24383512;1464.924413;810.54185064;48639.2943964
12;7659.734768152;842.382926112;1317.705270776;8549.090778344;21540.487606168;7508.079001072;1498.2158978;828.962010384;49744.65813784
13;7319.2613053489995;804.939197244;1259.1335721369999;8169.085643803;20583.017846741;7174.346602514;1431.620542975;792.114838158;47533.51943333
14;7659.734768152;842.382926112;1317.705270776;8549.090778344;21540.487606168;7508.079001072;1498.2158978;828.962010384;49744.65813784
15;8340.55505308;917.25645648;1434.8268820399999;9308.95970276;23455.07098972;8175.41966488;1631.381837;902.64264936;54166.11310359999
16;9361.848800811;1029.573715716;1610.520191943;10448.833761717;26327.124132699;9176.492727246;1831.143131025;1013.170460562;60798.70677387
17;11064.026153809;1216.771469004;1903.346006117;12348.647417422999;31113.938726881;10844.968520073999;2164.0827494749997;1197.385763478;71853.16663153
18;12766.203506807;1403.969222292;2196.171820291;14248.461073129001;35900.753321063;12513.444312902;2497.0223679250003;1381.601066394;82907.62648919
19;12936.408578039;1422.687604884;2225.452223107;14438.428304232999;36379.399166951;12680.279478854;2530.313852725;1400.021226138;84012.99023062999
20;12595.998435575;1385.2508397;2166.891417475;14058.493842025;35422.107475175;12346.60914695;2463.7308831249998;1363.18090665;81802.26274774999
21;11574.704687844;1272.933580464;1991.1981075719998;12918.619783068;32550.054332196;11345.536084583999;2263.9695890999997;1252.653095448;75169.66907748
22;10383.142548542;1141.890974952;1786.213501846;11588.707820674;29199.177275678;10177.565789612001;2030.90442505;1123.698271764;67431.30044414
