index;Bellinzona;Blenio;Leventina;Locarno;Lugano;Mendrisio;Riviera;Vallemaggia;TI
0;67.792158776;7.455466678;11.662295224;75.66336613799999;190.64320487199998;66.44994808999999;13.259899335999998;7.336697323999999;440.263036438
1;33.89611473692;3.72773722651;5.83115369308;37.83172252221;95.32170184323999;33.22500869405;6.62995658212;3.66835248758;220.13174778571
2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4;33.89611473692;3.72773722651;5.83115369308;37.83172252221;95.32170184323999;33.22500869405;6.62995658212;3.66835248758;220.13174778571
5;67.792158776;7.455466678;11.662295224;75.66336613799999;190.64320487199998;66.44994808999999;13.259899335999998;7.336697323999999;440.263036438
6;338.9611473692;37.2773722651;58.3115369308;378.3172252221;953.2170184324;332.2500869405;66.2995658212;36.683524875799996;2201.3174778571
7;745.713746536;82.010133458;128.285247464;832.2970275179999;2097.075253592;730.94942899;145.858892696;80.70367056399999;4842.8934008179995
8;677.9215877600001;74.55466678;116.62295224;756.63366138;1906.43204872;664.4994809;132.59899336;73.36697324000001;4402.63036438
9;677.9215877600001;74.55466678;116.62295224;756.63366138;1906.43204872;664.4994809;132.59899336;73.36697324000001;4402.63036438
10;610.129428984;67.099200102;104.960657016;680.970295242;1715.788843848;598.04953281;119.339094024;66.030275916;3962.367327942
11;474.545111432;52.188266746000004;81.636066568;529.643562966;1334.502434104;465.14963663000003;92.819295352;51.356881268;3081.841255066
12;610.129428984;67.099200102;104.960657016;680.970295242;1715.788843848;598.04953281;119.339094024;66.030275916;3962.367327942
13;474.545111432;52.188266746000004;81.636066568;529.643562966;1334.502434104;465.14963663000003;92.819295352;51.356881268;3081.841255066
14;542.337270208;59.643733424;93.298361792;605.3069291039999;1525.1456389759999;531.5995847199999;106.07919468799999;58.693578591999994;3522.104291504
15;542.337270208;59.643733424;93.298361792;605.3069291039999;1525.1456389759999;531.5995847199999;106.07919468799999;58.693578591999994;3522.104291504
16;677.9215877600001;74.55466678;116.62295224;756.63366138;1906.43204872;664.4994809;132.59899336;73.36697324000001;4402.63036438
17;881.2980640879999;96.921066814;151.609837912;983.623759794;2478.3616633359998;863.8493251699999;172.378691368;95.37706521199999;5723.419473694
18;813.505905312;89.465600136;139.947542688;907.9603936560001;2287.718458464;797.39937708;159.11879203200002;88.040367888;5283.156437256001
19;610.129428984;67.099200102;104.960657016;680.970295242;1715.788843848;598.04953281;119.339094024;66.030275916;3962.367327942
20;338.9611473692;37.2773722651;58.3115369308;378.3172252221;953.2170184324;332.2500869405;66.2995658212;36.683524875799996;2201.3174778571
21;271.1689885932;29.8219055871;46.6492417068;302.6538590841;762.5738135604;265.8001388505;53.0396664852;29.3468275518;1761.0544414191
22;135.58467104119998;14.910972231099999;23.3246512588;151.3271268081;381.28740381639994;132.90024267049998;26.519867813199998;14.673432903799998;880.5283685430999
23;67.792158776;7.455466678;11.662295224;75.66336613799999;190.64320487199998;66.44994808999999;13.259899335999998;7.336697323999999;440.263036438
24;67.792158776;7.455466678;11.662295224;75.66336613799999;190.64320487199998;66.44994808999999;13.259899335999998;7.336697323999999;440.263036438
25;33.89611473692;3.72773722651;5.83115369308;37.83172252221;95.32170184323999;33.22500869405;6.62995658212;3.66835248758;220.13174778571
26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
